rank	gene	module	activation	attenuation	activation_concordance	attenuation_concordance	LODO_retention	rank_stability	technical_flag
211	MTIF2	D7_M3	1.14619584350709	0.93333073812961	3	3	3	0.957748073804847	NO
212	G6PD	D7_M3	1.20750080011468	0.882058939629647	3	3	3	0.987629709295114	NO
213	SIGMAR1	D7_M3	1.3134413907151	0.809514586296441	3	3	3	0.979757306779446	NO
214	GMPPB	D7_M3	1.71816846696577	0.563564435790108	3	3	3	0.943775205328873	NO
215	DCUN1D5	D7_M3	1.67909428046593	0.580599883583179	3	3	3	0.97287171223567	NO
216	LRFN4	D7_M3	1.3523018054095	0.806487383135613	3	3	3	0.937943357990618	NO
217	PAWR	D7_M3	1.66794553496282	0.58621528759013	3	3	3	0.954089593600018	NO
218	MSANTD3	D7_M3	1.25168299785115	0.837902418693103	3	3	3	0.977147342606761	NO
219	RFC2	D7_M3	1.10009844117095	0.944337110494225	3	3	3	0.936124122559887	NO
220	TPI1	D7_M3	1.68342347802678	0.57119951080036	3	3	3	0.978869671530398	NO
221	LRRC59	D7_M3	1.80590153606747	0.629008676179601	3	3	3	0.973195414449311	NO
222	ZYX	D7_M3	1.31551034590126	0.790133018963538	3	3	3	0.986538294537887	NO
223	CAP1	D7_M3	1.57771921494199	0.625616101065662	3	3	3	0.991989290809707	NO
224	COX8A	D7_M3	1.6116189939908	0.593018163797936	3	3	3	0.987747906288684	NO
225	PPP6R1	D7_M3	1.19889279587564	0.838931950204051	3	3	3	0.95007768247523	NO
226	MARCKSL1	D7_M3	1.21532203475948	0.841835024143533	3	3	3	0.939200501735609	NO
227	SEC61G	D7_M3	1.90921730520519	0.400464013237308	3	3	3	0.983448615555892	NO
228	CKAP4	D7_M3	1.74941302700992	0.490689383255745	3	3	3	0.9544387331521	NO
229	THOC3	D7_M3	1.1710647968114	0.860818260376401	3	3	3	0.965992542370868	NO
230	PTP4A2	D7_M3	1.07878506300017	0.904255159151368	3	3	3	0.990521639094501	NO
231	PPP1CA	D7_M3	1.9668248102638	0.359858910650048	3	3	3	0.98790152939494	NO
232	NDUFB3	D7_M3	1.5672996145023	0.609269460558326	3	3	3	0.986519705714877	NO
233	RPSA	D7_M3	1.34863297423878	0.742693661799544	3	3	3	0.971411149646844	NO
234	MRPL17	D7_M3	2.36821927214214	0.434816884893054	3	3	2	0.971418476384542	NO
235	CHKB-DT	D7_M3	1.25510280970728	0.799675409400203	3	3	3	0.912254848548173	NO
236	TMEM104	D7_M3	1.70435048215628	0.51742965701791	3	3	3	0.973976246120719	NO
237	PDXP	D7_M3	1.00944891534859	0.920112593226201	3	3	3	0.936037276824856	NO
238	BACE2	D7_M3	1.09355798958702	0.87672030733536	3	3	3	0.939382364170076	NO
239	DNAJC15	D7_M3	1.78188221472814	0.449288309675202	3	3	3	0.967449304383813	NO
240	POP7	D7_M3	1.7771701927794	0.445561550841037	3	3	3	0.977966471200633	NO
241	SAAL1	D7_M3	1.48220211851764	0.602145655026741	3	3	3	0.976080917218183	NO
